,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Years,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,New_Item_Type_Drinks,New_Item_Type_Food,New_Item_Type_Non-Consumable
3570,-1.0074587167006026,2,0.006872387863450647,1,-0.16799310806241835,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
224,-0.04913372103390589,1,0.19075351790166084,14,0.3302287604590135,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5716,-1.0287548277154182,0,-1.5864265709634497,9,0.8551579469031725,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7279,0.7908795467727044,0,-0.0918463453469706,9,0.8369869506541598,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1845,1.8556850975134784,2,1.6445614742266033,4,-0.7731694990442349,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8470,-1.6558069853738737,2,1.3379702185793223,10,0.2270349726411877,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
660,1.8556850975134784,1,-0.14121105291180427,6,-1.6610529345308318,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4157,-0.250263658396052,2,0.2575669448657156,5,0.6140759081218712,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
713,-0.5827196136828939,1,-0.7217171841337094,12,0.3061838242772612,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4252,-0.7235105698363961,0,0.6670331164995148,11,0.8599752841908213,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4886,-1.5907355350508265,1,0.49163158022743286,14,-0.42724614309273173,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2070,-1.3221679128084314,2,-1.2572836271033252,3,-0.8341056041748036,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3925,1.2641264582130485,1,-1.9107554323018165,13,0.0036165039145994973,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8304,-1.6096654115084403,1,-0.9906453073053217,6,0.3195374832386245,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3510,-1.4724238071907407,0,-0.23693385208899156,9,0.5162068837859931,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
444,-1.4215497642109036,1,-1.1248716932077552,5,1.9376393279034487,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7678,-1.3860562458528778,1,1.3396287271401774,3,-0.545399368967804,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
914,-1.7504563676619427,2,0.8863933540039706,6,0.027070513389066846,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3552,0.0,2,-1.7069758941778226,4,0.8450158461335749,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2407,0.18748973468626612,2,-0.2597058668646362,10,-1.6545880678908067,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3234,0.0,0,-2.0003869073210265,9,0.201384257363552,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3030,-0.13195193053596602,2,0.08861782386477372,13,-1.339807191724859,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2359,1.8911786158715047,1,0.7667860823165338,15,1.3325046871781254,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7359,0.9801783113488423,0,1.103055578577606,9,-0.26265057420653054,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3464,-0.8193430694030659,1,0.84537574797782,13,1.488563934390612,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1563,0.104671525184206,2,0.3585075014186709,6,-1.2836466736254462,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
326,0.8263730651307307,1,-0.6709396864246527,10,0.38685495449623264,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3037,0.7908795467727044,1,-0.6367234012448449,14,-1.0746384665053128,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1140,-1.5919186523294275,0,-0.8493433089008516,9,-0.4962111437027155,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5336,0.4477755359784552,0,-0.6484269060177636,8,1.546330231585908,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
834,0.17565856190025733,1,1.0096111187682715,13,0.8738781196029765,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4135,-1.59546800416523,2,-2.6719433620193667,14,0.774952492622007,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4864,1.3351134949291001,1,0.2575669448657156,13,-0.34011014623373564,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5281,0.0,0,0.6509576523551034,8,0.2628277886884199,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3771,0.2703079441883262,1,-0.09841529741971952,6,1.1838834087377683,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4063,0.0,0,-1.2502092766314594,8,-0.11559332460556397,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7280,0.2703079441883262,1,-1.08349588338301,0,-0.5967007995230746,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2796,-1.686568034617496,1,0.4384591995012242,14,-0.8896751955669313,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
980,-0.6300443048269282,1,0.8913794676600812,13,0.10621936502514083,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7947,1.6545551601513329,1,1.5375161122773389,6,1.3341522165305013,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2401,0.0,1,1.6943728605715438,14,0.7113540057504643,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7364,1.2168017670690143,1,0.3922533527937301,3,0.22648579619039527,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8522,0.459606708764464,1,-0.24941363284012516,14,-1.0521993094194433,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1509,0.9091912746327905,2,1.0297618740353467,6,0.6327543305651827,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2891,-0.841822297696482,1,-0.2818906482968072,7,0.834873745363978,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2587,0.3058014625463521,0,-2.375442064328735,9,0.8963172766888459,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4976,0.459606708764464,1,0.5254676221574949,10,0.7963350470627855,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7274,-1.171912018426122,1,0.2575669448657156,5,-0.5117197582107537,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7283,-0.8193430694030659,1,1.4072175900028199,14,1.3677900770310585,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4662,0.9210224474187992,2,-2.4714959473119813,3,-0.6603827869076034,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8434,-0.04913372103390589,1,0.19159489098328358,14,0.32059408588371546,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3284,0.5069313999084982,1,1.3654937367854083,15,-0.5620063363774264,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7971,0.341294980904378,1,-0.9450999454488432,5,-1.0062226423461207,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
593,-1.453493930733127,2,1.0528090812751427,0,-1.6177803994549764,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
226,1.8675162702994872,1,-1.060853178490978,6,-0.2700885429786607,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4140,1.5362434322912468,2,0.5427956662054572,0,-1.4819636035251906,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7050,-0.17927662168000066,1,-0.78299987273125,14,0.05542536066416938,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1363,0.0,2,0.591811577427337,6,1.3773830013498636,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4764,1.9858279981595732,1,-2.2054864600339137,10,0.677125218542622,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7136,-1.4392965233899164,0,0.8678173782219404,9,-0.9051420598184766,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
533,1.2404641126410318,1,1.5541295226945007,4,0.27516659526118525,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5332,0.0,1,-2.2681037698253435,5,-0.618083353963853,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4095,1.2759576309990572,1,0.14310337001817908,15,0.3462030509048582,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7858,0.47143788155047234,1,0.2575669448657156,3,0.7503583799894628,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6983,0.0,2,0.4154795908411526,4,-0.33423620630099543,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2385,-1.4381134061113157,2,1.2471991349872975,0,-0.783311599813832,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5246,1.0038406569208598,0,0.27762141827391673,9,-0.42724614309273173,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5532,0.5897496094105583,1,0.39386697171934776,14,-0.788128937101481,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7235,-1.2003068331125428,1,1.2414936895150295,4,-0.5678385260536734,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8245,0.7908795467727044,1,-0.5388640285125716,6,1.9162567734626708,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1499,-0.9376547972631519,2,1.218148485560106,5,0.33931425858352,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6707,1.7492045424394012,2,0.4419476889582289,4,0.9006271877821956,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5810,1.4534252227891862,2,0.7624452962636125,5,-1.4969230415824368,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7478,0.0,1,0.2575669448657156,14,1.9317236377142155,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2290,-0.17927662168000066,1,-1.2643238297851112,13,0.1377857704920092,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6569,-0.6761858786923618,1,-0.4446660231836572,6,1.6767805137772525,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
685,0.0,1,-0.5739389583197188,13,0.6589959725501029,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1837,-0.9222742726413404,2,0.31722861314102213,6,0.8925565420462875,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3932,-1.174278252983324,2,0.1610083016689742,2,-1.3365538832765997,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6329,0.8027107195587132,1,0.6188301934616504,4,-0.684893399027162,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4196,-0.46440788582280795,1,-0.912301564072054,5,-0.5566398226389851,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3100,-1.3742250730668693,1,1.2588349290891039,13,-0.5170862719491947,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5483,-1.5221147328919766,1,0.2030712558382751,2,-0.1305527626628102,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1156,-1.740991429433136,0,-0.17890234744417208,11,-0.6582278313609286,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4941,1.7728668880114187,2,2.0114151332943546,10,-0.935610112383761,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3212,1.6900486785093582,2,-0.8552208030159084,6,-1.5193621986683061,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6694,1.7137110240813758,1,0.4229765233392797,4,-0.4908863802207675,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6055,1.1458147303529624,1,0.99849323460488,13,0.6685471466124149,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4410,0.0,1,-1.3773270064668486,13,1.5260042797902205,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2667,1.1221523847809458,2,-0.02768832463811329,15,-1.5317010052410713,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8140,1.3824381860731345,1,-1.719545680860159,14,-1.4574112411491393,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6425,-0.6525235331203446,0,-0.0934573152080698,8,0.19868012536608515,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8180,-0.6525235331203446,0,0.010380733841355955,8,0.9508720156923756,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6611,0.0,1,0.09596426559914449,14,-1.090696257464143,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7155,0.9210224474187992,1,1.1290475868818126,1,-0.8319088983716357,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8190,0.0,1,0.38548767359845815,14,-0.7479844597044055,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5413,-0.841822297696482,1,-1.597353405178999,4,1.7601975262501832,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5964,1.5125810867192293,2,-0.5831242194452442,3,0.015364383780079888,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7202,1.6545551601513329,1,1.5401654082697933,6,1.2827672854622443,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7760,0.0,1,0.9724344904235435,13,0.5450691572553946,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1813,1.0984900392089283,1,-0.9201283963316083,5,1.9831085687824719,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2377,-0.12012075774995766,2,-0.6216426288779379,10,0.8984304819790278,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5010,0.18748973468626612,2,-0.7156505147384102,3,-0.6699757112264086,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4536,0.03368448846815422,0,0.7914869953243527,9,-1.5429414589122523,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7873,0.0,0,0.8214057593100635,8,-0.5827979641109197,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8241,-0.48688711411622404,1,0.7692937760019086,7,-1.0767516717954946,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3850,0.7672172012006878,1,0.2386699055447179,4,0.11374083431025692,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1986,0.7908795467727044,1,-1.3449322331737035,14,0.2056106679439163,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1590,0.7080613372706444,1,0.9885553413683443,1,1.241649705933064,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
687,-0.9636833773923708,1,0.2575669448657156,6,-0.288259539227673,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
979,-0.841822297696482,1,0.2756977849876294,5,0.6942813624030361,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2516,-1.0074587167006026,2,-0.3931903926349814,3,0.766923597142592,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6381,-1.5812705968220198,2,1.5622486093779409,10,-0.7517869446034565,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8102,1.2404641126410318,0,-0.13610466849775593,9,-0.21612473068241592,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8340,-1.2937730981220108,0,1.0418138504700534,11,0.0667075645918433,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2303,0.11650269797021434,1,-0.16074048807950103,1,1.251284380508362,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6875,0.0,1,-0.6151411515571478,14,0.21524534251921432,0,0,1.53275608570862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5511,-0.17927662168000066,1,-0.38935176739788446,6,0.6263729644381435,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1413,-1.2996886845150148,1,1.4124054925021128,13,-0.7560133551838206,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2817,1.4770875683612037,1,-0.23491673591149284,4,-1.5829606855398488,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3260,-1.1908418948837358,2,1.3286536657557573,5,0.26553192068588677,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7320,1.7373733696533924,2,0.2575669448657156,0,0.9027403930723781,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6098,1.5717369506492722,2,0.4592069298332841,14,1.469336335496509,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2122,-0.29758834954008667,2,1.948866968141203,4,1.566107006930803,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5495,-0.3460961579627219,0,-2.223375421879252,8,-1.4707231498540094,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5879,0.0,0,-0.8472791298035534,9,0.27406824235960087,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8231,-1.3943380668030838,0,-0.833555489603172,9,0.27567402145548425,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3595,-0.6525235331203446,1,1.4701244870625063,14,1.6179576139368659,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
409,0.0,1,0.6667256259975617,7,-0.23699985892889533,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
930,0.11650269797021434,1,-0.68230281859931,10,-1.2777727336927063,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3743,1.3824381860731345,0,-0.21259224773096913,8,0.18266408466374795,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2805,1.5362434322912468,2,0.1842959988460957,0,0.41630815467291865,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4759,0.0,1,0.21125729696429865,7,-1.5220663306657731,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
949,0.06917800682618011,0,-1.0302196449866379,9,0.5760863862714706,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7001,0.341294980904378,2,-0.1165926438041409,10,1.1475831664962366,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2990,-1.6143978806228438,1,1.2520122172814299,13,0.22652754644688824,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6890,-1.6143978806228438,1,1.2526300238773074,13,0.19601774362511126,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,1.3824381860731345,1,0.2575669448657156,13,1.8574756238787764,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
983,-0.6300443048269282,1,1.1098109915780914,3,-0.4866182193839105,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1765,0.0,1,-0.01318325087034309,12,0.8797103092792237,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1888,-1.4132679432606976,2,1.2457570743894886,3,-0.47482858926193733,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6074,-1.2145042404557531,0,-0.8151291985896785,9,-0.288259539227673,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7367,-0.7235105698363961,0,0.6725964453521107,11,0.8230423649855121,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6925,0.0,2,0.7399465278009717,10,-0.16376669748205452,1,2,1.53275608570862,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3402,1.5953992962212897,0,0.2575669448657156,8,0.14949190010099664,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
311,0.5069313999084982,2,0.0016715403587477824,3,-1.3135655497399388,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6631,1.5953992962212897,0,0.31522053272156536,9,-0.8164002838635975,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1282,-0.17927662168000066,1,-2.0180653549613825,4,0.4024053192607638,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
65,1.1458147303529624,1,1.6720627694486747,13,0.7135089612971396,0,2,-0.020083384880314383,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7577,0.6489054733406013,1,1.5120168574538095,6,-0.41976642406410863,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5867,-0.8193430694030659,2,0.805546411721983,0,-0.8367262356592848,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2267,1.7373733696533924,2,1.009679538826616,0,0.904346172168261,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3623,-0.7708352609804306,0,-2.7314451543580924,9,0.40025036371408845,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4855,-1.6735537445528867,2,-0.4338016392994031,6,1.9788404079456148,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7099,0.8263730651307307,1,-0.6624751569897753,10,0.39809540816741357,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6816,0.3058014625463521,1,0.7364299055481904,14,0.47399095135522873,0,0,0.09936580516498826,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4230,1.4179317044311608,1,1.21450319680509,7,0.28366116667840635,0,1,-0.497880145061525,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2847,0.7435548556286702,2,0.7876547988968583,5,-0.8351204565634016,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3090,-1.1352353827894954,1,-1.2203362100824664,2,1.466715704012028,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6500,0.9091912746327905,2,0.15662122967962522,0,-0.6576369046536436,0,1,-1.0951260952880382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5858,0.8027107195587132,1,0.07205370691620133,6,-0.23746553486670133,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5829,-1.4180004123751009,2,-0.5381696806065055,5,1.656454561981565,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4459,-1.2677445179927918,0,-0.5294104979759137,8,0.5493373180922514,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3955,1.4770875683612037,0,1.5522676309986325,9,0.5162486340424861,1,2,-1.3340244753786434,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2930,0.5897496094105583,2,0.018988950474373784,10,0.1409973286837755,0,1,-0.7367785251521303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7262,-0.41590007740017265,1,0.2575669448657156,13,1.2806958304285554,1,0,-0.13953257492561702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
514,1.5362434322912468,2,0.541954301825965,0,-1.4739347080457756,2,2,1.2938577056180147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
